Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
2667,0.6821392774581909,11.677363395690918,76.5088882446289,3.351316126230842,24.864778389926048,-83.35232728373798,-36.98098,1.0651649,-0.12926722,6.1901402,6.128974,-8.212747,-43.272217,-11.334064,-4.5656204,26.787344,-8.270884,7.8306603,-11.297449,0.76019573,29.793802,-9.908349,-3.0115535,-66.27425,30.30886,-29.142246,6.8189588,34.33545,8.85479,-14.473931,30.115269,19.05707,20.11155,-2.7689545,-3.804229
2668,0.704893946647644,11.664010047912598,76.52001953125,3.3625297446938207,24.922290803838656,-83.56247493811807,-36.979404,1.1108586,0.06937024,6.1891165,6.082334,-8.189132,-43.323902,-11.252751,-4.371026,26.639051,-8.154074,7.842544,-11.252797,0.80036175,29.793802,-9.969774,-3.229772,-66.22529,30.47004,-29.17454,6.7264366,34.510246,8.856279,-14.399742,30.3709,18.944672,20.26307,-2.80078,-4.064247
2669,0.7286908030509949,11.652164459228516,76.52880859375,3.361675964138692,24.973934066972998,-83.76938407070632,-36.97498,1.1669915,0.26047787,6.192943,6.037923,-8.173664,-43.36589,-11.165549,-4.1890917,26.491056,-8.033598,7.8592687,-11.229776,0.8335941,29.793802,-10.047465,-3.463058,-66.2427,30.652685,-29.198776,6.710243,34.80553,8.782574,-14.364427,30.5638,18.967985,20.68276,-2.9048634,-4.0503306
2670,0.750887930393219,11.639966011047363,76.53962707519531,3.3662585853282603,25.02545345063089,-83.9695127925613,-36.96869,1.2153772,0.45298016,6.191792,5.9998665,-8.160687,-43.409607,-11.087386,-4.007242,26.347471,-7.9123287,7.880886,-11.213618,0.85955846,29.793802,-10.141695,-3.675763,-66.330864,30.821503,-29.233997,6.7431626,35.1631,8.667537,-14.384299,30.673214,19.066797,21.289837,-3.0406218,-3.8769555
2671,0.7742596864700317,11.629922866821289,76.55131530761719,3.401860687086659,25.080541265484836,-84.15698176485411,-36.951374,1.2321494,0.65964705,6.1617,5.974679,-8.140099,-43.47115,-11.038939,-3.8053675,26.224707,-7.8005104,7.9076014,-11.20456,0.8629198,29.793802,-10.225389,-3.8577542,-66.46156,30.953367,-29.267666,6.779437,35.547176,8.552337,-14.446524,30.76915,19.141953,21.860064,-3.1645212,-3.681986
2672,0.7963786125183105,11.623114585876465,76.55715942382812,3.3986643181200864,25.128182216086888,-84.35304340488608,-36.94751,1.2841094,0.84097254,6.172306,5.9236546,-8.119167,-43.509903,-10.95674,-3.6303983,26.089025,-7.688885,7.9241,-11.197577,0.9125646,29.793802,-10.258831,-4.014296,-66.59974,31.033424,-29.302101,6.775355,35.919548,8.471432,-14.528251,30.922815,19.134869,22.162657,-3.2312043,-3.594768
2673,0.8226030468940735,11.615986824035645,76.56331634521484,3.416469116752728,25.17464621335956,-84.54036562446304,-36.9348,1.3148799,1.0287471,6.1691365,5.868683,-8.082691,-43.55875,-10.893743,-3.4389818,25.973192,-7.592888,7.9377823,-11.206294,0.9505268,29.793802,-10.251485,-4.16966,-66.72817,31.084753,-29.33272,6.7105813,36.27919,8.414869,-14.624723,31.191492,19.005915,22.069727,-3.2182925,-3.6784608
2674,0.8491249680519104,11.605499267578125,76.56890106201172,3.4378887074125384,25.21726703712849,-84.72411757332804,-36.91866,1.3396301,1.2150774,6.1676884,5.805447,-8.03766,-43.60759,-10.835171,-3.2439053,25.86887,-7.5073457,7.9482713,-11.236236,0.97605693,29.793802,-10.206394,-4.303092,-66.85069,31.099394,-29.359125,6.614204,36.642418,8.336363,-14.715415,31.537132,18.846903,21.718533,-3.1533184,-3.8499265
2675,0.8673879504203796,11.595019340515137,76.57426452636719,3.460652358128908,25.258026974554156,-84.90597509819769,-36.90047,1.3633125,1.3995558,6.166217,5.7422724,-7.9915037,-43.655666,-10.77858,-3.0491128,25.769096,-7.4243393,7.9589295,-11.2882395,0.98356897,29.793802,-10.151273,-4.4259048,-66.95338,31.12018,-29.363073,6.507958,36.995304,8.256377,-14.802632,31.905783,18.67852,21.29845,-3.0812705,-4.05443
2676,0.8868172764778137,11.582690238952637,76.57869720458984,3.4799169361162337,25.300148479717063,-85.08733634268206,-36.88376,1.3909158,1.5796621,6.164671,5.686263,-7.952028,-43.701668,-10.719644,-2.8611639,25.665575,-7.3359027,7.972591,-11.3451185,0.9843524,29.793802,-10.108167,-4.5445504,-67.044426,31.17525,-29.326519,6.415001,37.323383,8.208726,-14.88653,32.209614,18.51487,20.992487,-3.0458267,-4.2301445
2677,0.9084075689315796,11.571739196777344,76.58690643310547,3.491532610808289,25.345627689955347,-85.27050171709732,-36.871048,1.426677,1.7537161,6.164564,5.6387258,-7.923116,-43.74342,-10.654685,-2.6845663,25.550097,-7.235155,7.9914165,-11.39079,0.99211043,29.793802,-10.067103,-4.6228247,-67.16295,31.23819,-29.225965,6.324405,37.607235,8.187608,-14.938034,32.396656,18.398497,20.839897,-3.0767252,-4.363654
2678,0.9276362061500549,11.553483963012695,76.59330749511719,3.5028462018435587,25.39111335843996,-85.45176656970092,-36.857014,1.463424,1.9240441,6.1624413,5.597296,-7.8992977,-43.785263,-10.591102,-2.5128074,25.437317,-7.132382,8.01428,-11.435952,0.9869814,29.793802,-10.04846,-4.7204866,-67.29756,31.384598,-29.085901,6.210141,37.86408,8.223893,-14.994385,32.54526,18.245562,20.764347,-3.1458874,-4.5091267
2679,0.9449389576911926,11.537552833557129,76.6015853881836,3.5152334322092234,25.43770584754279,-85.62969101397553,-36.843754,1.4980984,2.0923128,6.157211,5.56181,-7.8760195,-43.82597,-10.528927,-2.343128,25.322506,-7.028765,8.036354,-11.471697,0.9827877,29.793802,-10.019,-4.786482,-67.41889,31.48924,-28.939732,6.139449,38.125458,8.257663,-15.024631,32.62637,18.120283,20.689676,-3.2065403,-4.6202426
2680,0.9615585207939148,11.520355224609375,76.61017608642578,3.5224803607582067,25.48182553359248,-85.80313972172645,-36.833138,1.5365964,2.2539878,6.159166,5.525759,-7.8502555,-43.86067,-10.462084,-2.1792018,25.207304,-6.9297876,8.051843,-11.50028,0.9783094,29.793802,-9.975971,-4.8272886,-67.49079,31.5304,-28.83622,6.149423,38.430065,8.284316,-15.039195,32.669144,18.000816,20.572216,-3.2132046,-4.6864595
2681,0.9766207337379456,11.503544807434082,76.61914825439453,3.531820047312098,25.52360533800314,-85.96877033770463,-36.822594,1.570861,2.4119108,6.1609793,5.4934506,-7.8182244,-43.892017,-10.396385,-2.0145855,25.095587,-6.838303,8.061574,-11.510687,0.9741932,29.793802,-9.936498,-4.900839,-67.50705,31.549923,-28.79506,6.2857995,38.82474,8.324923,-15.060124,32.66447,17.847836,20.408747,-3.1417375,-4.699093
2682,0.9951407313346863,11.490621566772461,76.62887573242188,3.547100815573586,25.565505100270343,-86.12766395745253,-36.811478,1.5972669,2.5696454,6.157762,5.467137,-7.7818418,-43.924183,-10.334781,-1.847077,24.987543,-6.7514143,8.068271,-11.522708,0.95659155,29.793802,-9.891926,-4.963086,-67.4577,31.523117,-28.78429,6.522883,39.26955,8.35897,-15.07253,32.615868,17.694395,20.218594,-3.0182076,-4.6597214
2683,1.0108259916305542,11.47620677947998,76.63471221923828,3.5604458946527355,25.60565390456827,-86.28339335468358,-36.800076,1.6258335,2.723968,6.1571145,5.4418592,-7.7459884,-43.953175,-10.273402,-1.6843526,24.880894,-6.6684203,8.070406,-11.531251,0.9387684,29.793802,-9.850774,-5.0315986,-67.38071,31.50041,-28.785522,6.760196,39.6948,8.4035,-15.079786,32.54767,17.539478,20.015284,-2.884702,-4.61069
2684,1.0255436897277832,11.461498260498047,76.63845825195312,3.5672711256636185,25.643157444959062,-86.43907371747022,-36.78891,1.6609153,2.8743126,6.165308,5.4122896,-7.7148905,-43.977955,-10.209518,-1.5315528,24.77579,-6.5895066,8.066599,-11.538504,0.9291488,29.793802,-9.804148,-5.072334,-67.31871,31.46978,-28.786247,6.900841,40.03698,8.458525,-15.079532,32.491325,17.40014,19.809319,-2.7841005,-4.5942636
2685,1.0362329483032227,11.445101737976074,76.64327239990234,3.588558872618983,25.68060670320607,-86.59058314495303,-36.766792,1.6833375,3.0355113,6.158637,5.3894663,-7.6886897,-44.01103,-10.162138,-1.3740677,24.683697,-6.5223784,8.053836,-11.533835,0.91972774,29.793802,-9.775864,-5.1504865,-67.25118,31.508251,-28.773312,6.896863,40.22448,8.540496,-15.068805,32.428574,17.267902,19.580643,-2.733103,-4.624073
2686,1.0509041547775269,11.433074951171875,76.6524658203125,3.6034023329108624,25.715772994590367,-86.74168771452281,-36.744823,1.71256,3.1934762,6.159444,5.3639903,-7.6685014,-44.03986,-10.112249,-1.2264316,24.59258,-6.461076,8.030906,-11.52268,0.9234729,29.793802,-9.735842,-5.2019157,-67.19054,31.526918,-28.773058,6.802772,40.32581,8.643322,-15.052616,32.367558,17.140717,19.336212,-2.7094412,-4.686481
2687,1.07021963596344,11.418848991394043,76.66010284423828,3.623498682133365,25.749856716616872,-86.88856296429442,-36.720585,1.7354214,3.3507004,6.1569667,5.340628,-7.644833,-44.07057,-10.068915,-1.0780526,24.507727,-6.4013286,8.012964,-11.513694,0.9193666,29.793802,-9.704573,-5.24572,-67.14005,31.547993,-28.758646,6.696379,40.425037,8.740944,-15.0308075,32.302856,17.027931,19.10651,-2.6881564,-4.746738
2688,1.0832136869430542,11.40317440032959,76.66281127929688,3.6343454538819993,25.781141455900002,-87.03313694610283,-36.702988,1.761525,3.4939933,6.1637607,5.3140354,-7.6129923,-44.094532,-10.021595,-0.93796957,24.420033,-6.3331995,8.010906,-11.5144205,0.91600186,29.793802,-9.68443,-5.295248,-67.11918,31.567589,-28.708342,6.6592393,40.62231,8.803031,-14.998787,32.23691,16.95361,18.922852,-2.6457963,-4.7791085
2689,1.1021562814712524,11.389823913574219,76.66690063476562,3.651650249297537,25.812151793889964,-87.1702266532233,-36.68652,1.7762138,3.6273732,6.1628094,5.294636,-7.5614896,-44.12009,-9.981699,-0.79533404,24.335169,-6.2547817,8.035023,-11.532505,0.89446646,29.793802,-9.687678,-5.349513,-67.1463,31.584774,-28.592434,6.739621,41.00762,8.819891,-14.957258,32.169167,16.92272,18.81514,-2.579084,-4.766386
2690,1.1209052801132202,11.374485969543457,76.67578125,3.670846924488922,25.842757520170615,-87.30224099938584,-36.67663,1.7845392,3.752408,6.167569,5.2749243,-7.4972363,-44.145367,-9.945961,-0.6536916,24.251945,-6.1694827,8.076119,-11.566811,0.864207,29.793802,-9.695469,-5.388995,-67.20785,31.571901,-28.430456,6.8917947,41.513073,8.818723,-14.923021,32.105663,16.905582,18.763744,-2.496925,-4.7294617
2691,1.1393530368804932,11.36047649383545,76.68338775634766,3.687537055162605,25.870317559124974,-87.43232792021186,-36.66392,1.7914644,3.8743153,6.1698933,5.253478,-7.4358377,-44.167767,-9.911523,-0.51483077,24.171545,-6.08421,8.12244,-11.590091,0.84173834,29.793802,-9.712605,-5.428843,-67.291664,31.566513,-28.286842,7.03084,41.983932,8.80928,-14.883318,32.02762,16.901731,18.716267,-2.4053888,-4.6915994
2692,1.165105938911438,11.349907875061035,76.69139099121094,3.698781523593688,25.892763382889374,-87.56457956791803,-36.644745,1.8045197,4.0004783,6.173101,5.2221723,-7.392846,-44.183876,-9.873911,-0.37901613,24.09046,-6.00308,8.16242,-11.606613,0.8273112,29.793802,-9.727781,-5.457336,-67.35166,31.566284,-28.218567,7.0746694,42.26599,8.79847,-14.850139,31.957531,16.891232,18.636591,-2.3099048,-4.680927
2693,1.1878702640533447,11.335628509521484,76.6986312866211,3.706927550256472,25.90243427754711,-87.69868401514016,-36.607372,1.8197932,4.1362524,6.1730022,5.1764593,-7.3798523,-44.192112,-9.835139,-0.24317922,24.023188,-5.936567,8.192269,-11.61035,0.8182603,29.793802,-9.738868,-5.4775243,-67.379654,31.58835,-28.271084,6.946433,42.267464,8.794461,-14.819891,31.88613,16.864412,18.500498,-2.2030287,-4.713282
2694,1.2118220329284668,11.321699142456055,76.69790649414062,3.7101487850550505,25.903571795228505,-87.83261374572847,-36.561825,1.8382251,4.2741385,6.1763697,5.118062,-7.3866496,-44.1918,-9.795711,-0.11105021,23.960722,-5.8765807,8.21802,-11.588273,0.82619613,29.793802,-9.754932,-5.5007,-67.40899,31.632998,-28.403582,6.7089057,42.080177,8.789659,-14.774391,31.779594,16.84473,18.323156,-2.0835059,-4.759738
2695,1.2368690967559814,11.31160831451416,76.70098114013672,3.711271584633867,25.907892620349408,-87.96883391008637,-36.51962,1.8580698,4.4138846,6.179634,5.059331,-7.393488,-44.192467,-9.754127,0.020520309,23.890448,-5.8117723,8.244715,-11.583472,0.8253939,29.793802,-9.771617,-5.5108557,-67.41465,31.667576,-28.54147,6.485155,41.852436,8.771933,-14.745778,31.724007,16.824171,18.159,-1.9702553,-4.821354
2696,1.2644050121307373,11.301674842834473,76.70550537109375,3.71442871760274,25.926470683483544,-88.10704933576125,-36.493145,1.8752781,4.5532923,6.181283,5.0116873,-7.3802505,-44.203438,-9.715272,0.15407902,23.803106,-5.732873,8.277882,-11.565614,0.8237506,29.793802,-9.808556,-5.5196404,-67.437904,31.705887,-28.615557,6.397774,41.712006,8.730291,-14.7103,31.67696,16.84544,18.010803,-1.8744909,-4.852095
2697,1.2969542741775513,11.292503356933594,76.71156311035156,3.719219807656546,25.96443104154334,-88.24909241083759,-36.49165,1.8895451,4.691836,6.187031,4.9764423,-7.333262,-44.229134,-9.67766,0.28960454,23.693266,-5.633229,8.323488,-11.5584345,0.813605,29.793802,-9.8630085,-5.521425,-67.4624,31.729738,-28.56536,6.543662,41.72838,8.676867,-14.700288,31.68309,16.875454,17.907433,-1.7984676,-4.8578367
2698,1.3308076858520508,11.284031867980957,76.71794891357422,3.729155573602937,26.016579431317762,-88.39241076112222,-36.50406,1.8978175,4.8329744,6.18828,4.9516416,-7.264985,-44.26832,-9.645812,0.4295246,23.570923,-5.5206723,8.378102,-11.547169,0.79885834,29.793802,-9.936373,-5.522027,-67.4995,31.75347,-28.447662,6.8343663,41.820602,8.603478,-14.691868,31.71355,16.9306,17.825827,-1.736566,-4.848764
2699,1.3634330034255981,11.276934623718262,76.72174835205078,3.7347247685277893,26.07207309232355,-88.53776409571353,-36.522137,1.9097499,4.971943,6.192509,4.9283323,-7.1980286,-44.304077,-9.609628,0.5668432,23.434711,-5.4023213,8.429412,-11.539567,0.7797294,29.793802,-10.008323,-5.5198765,-67.549484,31.777304,-28.35451,7.107846,41.921017,8.502572,-14.678586,31.789484,17.021437,17.764118,-1.6964524,-4.847916
2700,1.3979719877243042,11.268542289733887,76.72856140136719,3.7339660483182917,26.125237335584803,-88.68402194382959,-36.535572,1.9284543,5.108661,6.1933823,4.904726,-7.1535645,-44.32897,-9.566371,0.70042634,23.28605,-5.2853622,8.466391,-11.530118,0.7566984,29.793802,-10.073942,-5.510145,-67.58026,31.800434,-28.358286,7.2234488,41.924976,8.414281,-14.66507,31.876562,17.102818,17.698746,-1.6705216,-4.843626
2701,1.4294675588607788,11.26371955871582,76.7349853515625,3.725507556985687,26.17206234929766,-88.83132780205983,-36.540436,1.9566491,5.241072,6.194675,4.8773847,-7.143868,-44.33669,-9.51542,0.82931024,23.126453,-5.1757517,8.483877,-11.527067,0.7341702,29.793802,-10.122626,-5.4944563,-67.60364,31.817215,-28.501808,7.0876994,41.838467,8.326843,-14.656559,31.978329,17.194061,17.643621,-1.6730217,-4.8467455
2702,1.4580421447753906,11.256444931030273,76.73973083496094,3.709640286327374,26.218765658763914,-88.97916348094498,-36.54368,1.9920669,5.368634,6.1932087,4.851378,-7.1554155,-44.333336,-9.457173,0.95212823,22.950691,-5.0661674,8.48814,-11.503209,0.73144585,29.793802,-10.168903,-5.4854116,-67.63001,31.836578,-28.724575,6.808912,41.67807,8.270187,-14.654679,32.045475,17.268555,17.584797,-1.6905177,-4.8313055
2703,1.493593454360962,11.248981475830078,76.74627685546875,3.6893389853933476,26.265149185193774,-89.12856133725586,-36.547283,2.0326989,5.496234,6.192004,4.825696,-7.1711698,-44.32695,-9.394951,1.0738335,22.768375,-4.953681,8.486763,-11.491552,0.7143523,29.793802,-10.210342,-5.461637,-67.65641,31.847906,-29.009577,6.4886255,41.4694,8.184916,-14.65355,32.182045,17.365726,17.539648,-1.722051,-4.8356075
2704,1.5329089164733887,11.243804931640625,76.75153350830078,3.6692861689689478,26.31287301133774,-89.27900573757206,-36.557228,2.0705607,5.6291847,6.196305,4.797517,-7.1733484,-44.325096,-9.333758,1.1992186,22.584757,-4.8331904,8.487477,-11.478301,0.6859749,29.793802,-10.265199,-5.415429,-67.63472,31.851154,-29.292795,6.2728376,41.156265,8.09326,-14.657447,32.33032,17.455986,17.471277,-1.7335844,-4.809154
2705,1.5724434852600098,11.242569923400879,76.75636291503906,3.6468777866567486,26.368265239205343,-89.42646365574578,-36.57649,2.1087615,5.7635527,6.1950984,4.7763495,-7.157401,-44.33083,-9.272855,1.3224232,22.392971,-4.700788,8.48617,-11.466472,0.66157323,29.793802,-10.331958,-5.3443866,-67.54936,31.820774,-29.553131,6.222495,40.71796,7.99106,-14.670151,32.475452,17.533148,17.373003,-1.7137314,-4.7514067
2706,1.6057859659194946,11.242558479309082,76.7583999633789,3.6268301585417713,26.42273329192444,-89.57178324301557,-36.59837,2.1438534,5.9020705,6.1987667,4.7535295,-7.1317058,-44.340416,-9.214102,1.4487332,22.206291,-4.567505,8.481903,-11.46709,0.6232335,29.793802,-10.397957,-5.2375727,-67.40827,31.756102,-29.818098,6.262656,40.176907,7.8814754,-14.695739,32.63837,17.599075,17.258202,-1.6725179,-4.6664543
2707,1.6463547945022583,11.243314743041992,76.76548767089844,3.6002450223218267,26.480443212508508,-89.72310549999386,-36.627144,2.184713,6.042533,6.205136,4.7286153,-7.102183,-44.350746,-9.150117,1.5755668,22.007198,-4.4213142,8.482523,-11.45245,0.5942395,29.793802,-10.473154,-5.1146874,-67.2766,31.680109,-30.118616,6.3120084,39.57545,7.769132,-14.73256,32.81285,17.66876,17.136715,-1.6361786,-4.565825
2708,1.686794638633728,11.247285842895508,76.77342987060547,3.5869017384798467,26.54232949879634,-89.8831344534437,-36.65484,2.211675,6.200673,6.200346,4.703697,-7.069676,-44.37305,-9.096047,1.7237715,21.80582,-4.263938,8.500907,-11.4399605,0.5463003,29.793802,-10.554243,-4.9546685,-67.176704,31.573353,-30.482958,6.2965937,38.960033,7.629763,-14.791559,33.045097,17.765377,17.03236,-1.6290919,-4.4640336
2709,1.7283134460449219,11.249490737915039,76.78031158447266,3.5750514629365067,26.606188210392283,-90.06028249516741,-36.687565,2.2395427,6.3735743,6.2021875,4.666101,-7.036892,-44.40282,-9.041255,1.8900738,21.595888,-4.086556,8.542674,-11.415638,0.49788117,29.793802,-10.639062,-4.7834463,-67.14431,31.448744,-30.846523,6.237612,38.362347,7.471433,-14.866258,33.32163,17.89516,16.932014,-1.6593734,-4.3797064
2710,1.7726738452911377,11.249992370605469,76.78803253173828,3.566503079106383,26.672331865545846,-90.2492877983015,-36.723396,2.2636461,6.5594907,6.2043657,4.6218514,-7.0013547,-44.439842,-8.987229,2.071809,21.379877,-3.8935974,8.601424,-11.383438,0.44566602,29.793802,-10.732415,-4.599993,-67.15102,31.309742,-31.220127,6.162579,37.75102,7.298447,-14.956889,33.636086,18.045519,16.833391,-1.7139137,-4.3022337
2711,1.8355687856674194,11.265511512756348,76.78548431396484,3.5551599141665213,26.74312399013008,-90.43974517082437,-36.765602,2.2882366,6.7450233,6.2055407,4.579638,-6.964575,-44.475174,-8.932033,2.2521896,21.147245,-3.691497,8.663838,-11.328153,0.40529278,29.793802,-10.853851,-4.421093,-67.17809,31.200254,-31.74587,6.0020485,37.070568,7.1086297,-15.055736,33.962856,18.224592,16.750671,-1.7832694,-4.18575
2712,1.8917392492294312,11.280159950256348,76.78470611572266,3.5390670689047354,26.81942122541376,-90.6214426503163,-36.815517,2.315005,6.9192033,6.2060037,4.546998,-6.927897,-44.5042,-8.877939,2.4194288,20.897802,-3.4918404,8.717601,-11.274726,0.37170592,29.793802,-10.988265,-4.218911,-67.176125,31.097631,-32.556572,5.6981072,36.27839,6.898022,-15.179272,34.330288,18.419075,16.712145,-1.8550289,-3.997466
2713,1.9475795030593872,11.29118824005127,76.78645324707031,3.5139544476268223,26.901464959360904,-90.79076178604515,-36.873077,2.3480496,7.077806,6.202759,4.530451,-6.895816,-44.523296,-8.821841,2.5680997,20.628447,-3.297683,8.757024,-11.221783,0.34850398,29.793802,-11.131667,-3.9940162,-67.150154,31.025177,-33.696823,5.1705046,35.285248,6.6613035,-15.329328,34.733765,18.632755,16.751928,-1.9216881,-3.697034
2714,2.0028913021087646,11.303911209106445,76.78797149658203,3.483252308086111,26.9885457565792,-90.95335279033057,-36.940994,2.3840272,7.227717,6.2042933,4.520108,-6.865972,-44.53529,-8.764723,2.706163,20.339647,-3.1024752,8.789724,-11.16881,0.33275065,29.793802,-11.289731,-3.7460978,-67.11432,30.968134,-35.10434,4.4903564,34.131046,6.404638,-15.50686,35.175392,18.861052,16.850607,-1.989806,-3.3152294
2715,2.0561020374298096,11.322193145751953,76.79269409179688,3.4525366047424653,27.080638677084902,-91.11444440269139,-37.015305,2.4180799,7.3738565,6.2046103,4.5109243,-6.830235,-44.545902,-8.710605,2.8392942,20.036505,-2.9031782,8.822428,-11.122221,0.31993324,29.793802,-11.459339,-3.456271,-67.04056,30.863161,-36.73507,3.82347,32.95832,6.146208,-15.727513,35.668137,19.075586,16.952148,-2.0682707,-2.9166563
2716,2.11201810836792,11.33491039276123,76.79733276367188,3.426760624287113,27.180728334478623,-91.27768082632561,-37.097267,2.445019,7.518834,6.203379,4.4991484,-6.780182,-44.557785,-8.664818,2.9705696,19.712656,-2.6908386,8.861642,-11.052097,0.32171,29.793802,-11.680334,-3.15057,-66.93053,30.720724,-38.557247,3.317014,31.899242,5.889074,-15.975557,36.17588,19.291973,16.98895,-2.175413,-2.552764
2717,2.1722445487976074,11.352042198181152,76.79951477050781,3.4075495893725654,27.29090427194864,-91.44295431601192,-37.19112,2.4621878,7.658783,6.203172,4.480882,-6.7044377,-44.57127,-8.628202,3.0958776,19.364235,-2.462482,8.907297,-10.960696,0.3370288,29.793802,-11.946095,-2.8337488,-66.77171,30.510265,-40.645515,3.0497253,31.002462,5.6373377,-16.252201,36.714222,19.505486,16.935343,-2.318661,-2.249565
2718,2.2297089099884033,11.364860534667969,76.80164337158203,3.39236888402551,27.40946883087847,-91.60808153021404,-37.292942,2.4720542,7.7936244,6.1990914,4.4618006,-6.610325,-44.584877,-8.599517,3.214967,18.994371,-2.2226672,8.956596,-10.855603,0.3627528,29.793802,-12.256293,-2.5079958,-66.5705,30.260618,-42.99153,2.931588,30.195534,5.3839574,-16.55807,37.287575,19.71901,16.829086,-2.4901097,-1.9738704
2719,2.2874510288238525,11.37850284576416,76.80598449707031,3.379837391014642,27.529483487979004,-91.77502834414852,-37.40016,2.4800653,7.932354,6.202923,4.4361444,-6.518355,-44.594933,-8.574628,3.3372312,18.60865,-1.9742317,9.011834,-10.7443285,0.3912084,29.793802,-12.59544,-2.1787715,-66.32708,30.019472,-45.385975,2.853145,29.45228,5.12306,-16.891657,37.88365,19.932447,16.702112,-2.6764917,-1.6996804
2720,2.369630813598633,11.405665397644043,76.80098724365234,3.367664813164006,27.6439381240164,-91.94548636043682,-37.499813,2.4866092,8.084521,6.2016673,4.4121346,-6.4485846,-44.601433,-8.549875,3.4720144,18.222271,-1.7264245,9.075187,-10.629076,0.42021427,29.793802,-12.993314,-1.8484721,-66.05428,29.849476,-47.66982,2.7033417,28.734396,4.8555913,-17.249475,38.48261,20.142046,16.584135,-2.864654,-1.4017569
2721,2.4482312202453613,11.426899909973145,76.79608917236328,3.3581781115148566,27.748370849726477,-92.12130158091342,-37.58589,2.4931324,8.256742,6.1972103,4.3867555,-6.411667,-44.59993,-8.527275,3.6262014,17.834455,-1.4833497,9.152233,-10.519521,0.44053864,29.793802,-13.406743,-1.5012801,-65.75647,29.726095,-49.846767,2.4171681,28.011917,4.5878882,-17.655958,39.11689,20.328236,16.54225,-3.0625207,-1.0527297
2722,2.5247585773468018,11.446576118469238,76.79721069335938,3.349226702850437,27.846798277699353,-92.30020815592376,-37.66429,2.497986,8.440265,6.1886926,4.3618245,-6.39548,-44.590076,-8.506149,3.7904134,17.438023,-1.239917,9.239661,-10.390669,0.4688043,29.793802,-13.886846,-1.1647865,-65.45329,29.675337,-52.03319,2.0606623,27.298603,4.3140936,-18.080719,39.755894,20.522327,16.530565,-3.2751772,-0.6679253
2723,2.5983057022094727,11.469199180603027,76.796875,3.340349744046566,27.9481732008177,-92.47977943521089,-37.751343,2.504239,8.628338,6.1900444,4.332141,-6.3854475,-44.58309,-8.48726,3.9592752,17.035286,-0.98684245,9.327798,-10.252107,0.5046501,29.793802,-14.398617,-0.8438952,-65.09741,29.687504,-54.056644,1.7147915,26.643791,4.0324216,-18.521885,40.36877,20.709513,16.443518,-3.4781363,-0.29912317
2724,2.6672587394714355,11.491842269897461,76.7940444946289,3.328665609944619,28.06145358177577,-92.65960423123103,-37.85251,2.5125208,8.814915,6.1902003,4.3065248,-6.3668075,-44.595673,-8.465063,4.1277366,16.639635,-0.72102493,9.406445,-10.144273,0.5388039,29.793802,-14.92177,-0.49949598,-64.61136,29.720526,-55.77259,1.4602407,26.099842,3.7567353,-19.037199,40.96734,20.821577,16.193523,-3.6464858,-0.0033773305
2725,2.7365758419036865,11.51485538482666,76.79537963867188,3.3125821336888945,28.189263958014866,-92.83515426130242,-37.972713,2.5243275,8.995988,6.189797,4.2868953,-6.3351083,-44.633194,-8.440979,4.292704,16.255878,-0.43536592,9.468182,-10.000769,0.606616,29.793802,-15.482414,-0.18845755,-64.06,29.84173,-57.102024,1.3104776,25.725748,3.4907987,-19.555191,41.46933,20.927208,15.648258,-3.7679715,0.22263436
2726,2.8224081993103027,11.54430103302002,76.79232788085938,3.303172407045858,28.327076119972464,-93.00640714417418,-38.100048,2.5279026,9.181938,6.177119,4.276685,-6.296587,-44.692497,-8.422459,4.464886,15.885395,-0.13762942,9.521571,-9.831376,0.6880941,29.793802,-16.093456,0.08387193,-63.44872,30.062826,-58.139153,1.2108322,25.482706,3.2229419,-20.075459,41.906242,21.03366,14.89267,-3.859965,0.39926806
2727,2.899298906326294,11.566259384155273,76.78535461425781,3.285115031267081,28.469264478335248,-93.1783907266607,-38.239162,2.5400176,9.359761,6.1762557,4.2617607,-6.2586303,-44.749283,-8.400719,4.6279435,15.500633,0.16774812,9.575135,-9.640905,0.784259,29.793802,-16.751375,0.29039523,-62.7787,30.399336,-58.993084,1.1184903,25.284054,2.9069624,-20.537754,42.24668,21.19491,14.070784,-3.9458761,0.5308387
